locus,length,segSites,nHaps,nucDiv,ttRatio,model,gammaShape,rate1,rate2,rate3,rate4,Q1,Q2,Q3
L38144_,302,2,3,0.0019182652210175146,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L38206_,300,2,3,8.190733657358144e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L38268_,350,4,5,0.002640435657165285,0.3333333333333333,JC,1,1,NA,NA,NA,1,NA,NA
L38276_,310,1,2,1.2010008340283571e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L38304_,349,3,3,9.093123325485101e-4,Inf,TrN,1,1,NA,NA,NA,0.003307386372021416,1,22026.465794806718
L38395_,303,6,6,7.344003962346324e-4,5,HKY,1,1,NA,NA,NA,1,10.593683649090535,NA
L38415_,304,6,5,0.0011699091646667006,2,JC,1,1,NA,NA,NA,1,NA,NA
L38461_,301,1,2,1.2381451897199556e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L38471_,339,1,2,3.163730667146634e-4,Inf,F81,1,1,NA,NA,NA,1,NA,NA
L38488_,300,2,3,0.0018118547065082973,1,F81,1,1,NA,NA,NA,1,NA,NA
L3852_,304,3,4,0.0015738739198765412,2,F81,1,1,NA,NA,NA,1,NA,NA
L38527_,300,1,2,1.8463662247275025e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L38571_,307,4,5,0.0021111869318708354,1,F81,1,1,NA,NA,NA,1,NA,NA
L38598_,303,3,4,0.0011511299234003307,2,JC,1,1,NA,NA,NA,1,NA,NA
L38613_,426,2,3,2.542182588054148e-4,1,JC,1,1,NA,NA,NA,1,NA,NA
L38682_,304,2,3,4.1587944602361373e-4,Inf,F81,1,1,NA,NA,NA,1,NA,NA
L38713_,343,3,4,6.361657737804526e-4,2,JC,1,1,NA,NA,NA,1,NA,NA
L38746_,319,1,2,3.892132332499305e-4,0,JC,1,1,NA,NA,NA,1,NA,NA
L38772_,302,3,4,6.438013413003987e-4,0,F81,1,1,NA,NA,NA,1,NA,NA
L38806_,343,3,4,0.0017482035830659684,Inf,K80,1,1,NA,NA,NA,1,22026.465794806718,NA
L38813_,308,5,6,9.314249570391434e-4,4,JC,1,1,NA,NA,NA,1,NA,NA
L38834_,301,1,2,1.840021323611601e-4,0,JC,1,1,NA,NA,NA,1,NA,NA
L38856_,258,2,3,2.7800945232137893e-4,Inf,F81,1,1,NA,NA,NA,1,NA,NA
L38860_,225,3,4,0.0035058845334074696,Inf,HKY,1,1,NA,NA,NA,1,22026.465794806718,NA
L39136_,305,4,4,0.0014944657270889582,0.3333333333333333,JC,1,1,NA,NA,NA,1,NA,NA
L39139_,302,3,4,0.0033898111439898543,2,JC,1,1,NA,NA,NA,1,NA,NA
L39171_,302,1,2,9.459938076250757e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L39175_,313,1,2,1.1891097366617396e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L39212_,304,5,4,0.0029690274775464815,0.6666666666666666,F81,1,1,NA,NA,NA,1,NA,NA
L39213_,300,2,3,3.088780880618907e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L39342_,304,1,2,4.090710512728861e-4,Inf,F81,1,1,NA,NA,NA,1,NA,NA
L39347_,303,2,4,0.0013219207132223383,Inf,K80,1,1,NA,NA,NA,1,22026.465794806718,NA
L39448_,303,4,4,0.002068276464744511,Inf,HKY,1,1,NA,NA,NA,1,22026.465794806718,NA
L3946_,303,1,2,2.4138431628177064e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L39537_,303,3,5,0.0015946166743048104,2,F81,1,1,NA,NA,NA,1,NA,NA
L39584_,303,4,5,9.268246861007609e-4,1,JC,1,1,NA,NA,NA,1,NA,NA
L39592_,307,1,2,1.213132155584199e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L39673_,321,1,2,1.158521704850505e-4,0,F81,1,1,NA,NA,NA,1,NA,NA
L39720_,304,1,2,1.2255110551309765e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L39760_,302,3,4,3.09047493916163e-4,0.5,JC,1,1,NA,NA,NA,1,NA,NA
L39787_,304,3,4,4.2495730569125064e-4,2,F81,1,1,NA,NA,NA,1,NA,NA
L39841_,303,2,3,0.0014346426345048632,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L39961_,243,2,3,0.002180829703765484,1,F81,1,1,NA,NA,NA,1,NA,NA
L39981_,304,1,2,2.4056328119237687e-4,0,JC,1,1,NA,NA,NA,1,NA,NA
L39999_,302,1,2,1.8337198807225196e-4,0,JC,1,1,NA,NA,NA,1,NA,NA
L4000_,304,2,3,0.00146891116746949,0,F81,1,1,NA,NA,NA,1,NA,NA
L40007_,302,5,4,0.0024015446662172812,4,F81,1,1,NA,NA,NA,1,NA,NA
L40045_,305,4,4,0.0028786700781724883,3,JC,1,1,NA,NA,NA,1,NA,NA
L40083_,305,1,2,0.0010946975587000467,0,JC,1,1,NA,NA,NA,1,NA,NA
L40102_,325,2,3,8.949256655678673e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L4023_,300,1,2,1.2424146558914035e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L40230_,302,3,4,6.032424280507729e-4,0.5,F81,1,1,NA,NA,NA,1,NA,NA
L40295_,374,3,4,4.839197499747959e-4,2,JC,1,1,NA,NA,NA,1,NA,NA
L40388_,302,1,2,4.661418762210517e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L40396_,301,2,4,0.002100834314964647,0,JC,1,1,NA,NA,NA,1,NA,NA
L40423_,300,2,3,9.57694630582957e-4,1,JC,1,1,NA,NA,NA,1,NA,NA
L40429_,314,1,2,1.1851981914753522e-4,Inf,F81,1,1,NA,NA,NA,1,NA,NA
L40486_,355,1,2,1.0443485513290062e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L4052_,307,1,2,3.504604005021019e-4,0,F81,1,1,NA,NA,NA,1,NA,NA
L40560_,301,1,2,3.576863881413205e-4,0,JC,1,1,NA,NA,NA,1,NA,NA
L40645_,305,1,2,2.397478124425722e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L40652_,304,1,2,1.2255110551309765e-4,Inf,F81,1,1,NA,NA,NA,1,NA,NA
L40689_,417,6,6,0.001514775826702432,1,JC,1,1,NA,NA,NA,1,NA,NA
L4069_,371,1,2,3.331492772139294e-4,0,JC,1,1,NA,NA,NA,1,NA,NA
L40692_,303,2,3,1.8502335564050818e-4,Inf,F81,1,1,NA,NA,NA,1,NA,NA
L40737_,248,1,2,2.8518388980064034e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L40742_,390,2,3,2.3572275141565342e-4,Inf,F81,1,1,NA,NA,NA,1,NA,NA
L40748_,301,1,2,1.840021323611601e-4,0,JC,1,1,NA,NA,NA,1,NA,NA
L40839_,304,1,2,0.00162039795067318,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L40848_,306,1,2,4.063070576832045e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L40885_,307,3,3,7.621390440406287e-4,0.5,JC,1,1,NA,NA,NA,1,NA,NA
L40973_,309,2,3,5.813093966265087e-4,1,JC,1,1,NA,NA,NA,1,NA,NA
L41014_,301,2,3,5.972904109667563e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L41214_,300,1,2,2.4388139541572002e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L41254_,300,2,3,0.0015650973512409767,Inf,F81,1,1,NA,NA,NA,1,NA,NA
L4146_,303,3,4,0.0010338535810558856,2,JC,1,1,NA,NA,NA,1,NA,NA
L41513_,384,2,3,5.820358319990367e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L4153_,300,1,2,3.019757844180495e-4,0,JC,1,1,NA,NA,NA,1,NA,NA
L41766_,302,2,3,0.0019131239503239,1,JC,1,1,NA,NA,NA,1,NA,NA
L4186_,310,1,2,0.0010764525993883793,Inf,F81,1,1,NA,NA,NA,1,NA,NA
L41928_,301,1,2,1.840021323611601e-4,0,JC,1,1,NA,NA,NA,1,NA,NA
L41946_,300,4,5,5.539098674182508e-4,0.3333333333333333,F81,1,1,NA,NA,NA,1,NA,NA
L42048_,318,3,3,9.7429676245356e-4,0.5,JC,1,1,NA,NA,NA,1,NA,NA
L42114_,302,9,5,0.0024906600249066,3.5,K80,1,1,NA,NA,NA,1,7.091533459657266,NA
L42336_,302,1,2,8.140345264889691e-4,Inf,F81,1,1,NA,NA,NA,1,NA,NA
L42383_,301,7,6,0.002437884949943968,0.75,JC,1,1,NA,NA,NA,1,NA,NA
L42390_,303,3,3,0.001024175436299305,2,F81,1,1,NA,NA,NA,1,NA,NA
L42476_,341,4,5,0.0010698744421962915,1,JC,1,1,NA,NA,NA,1,NA,NA
L42511_,301,8,7,0.0016554459758848295,7,HKY,1,1,NA,NA,NA,1,16.24838727883231,NA
L42512_,300,1,2,1.2424146558914035e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L42652_,300,1,2,7.730580081102068e-4,Inf,F81,1,1,NA,NA,NA,1,NA,NA
L42657_,418,2,3,1.3287216471242374e-4,1,F81,1,1,NA,NA,NA,1,NA,NA
L42739_,303,1,2,5.174960931606828e-4,0,F81,1,1,NA,NA,NA,1,NA,NA
L4283_,335,1,2,1.647526785141464e-4,Inf,F81,1,1,NA,NA,NA,1,NA,NA
L42911_,302,3,4,5.489734596181749e-4,2,F81,1,1,NA,NA,NA,1,NA,NA
L42917_,301,1,2,2.4304331501910238e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L42924_,307,3,4,0.001677042878043712,2,F81,1,1,NA,NA,NA,1,NA,NA
L43071_,302,1,2,2.4221097489917398e-4,Inf,F81,1,1,NA,NA,NA,1,NA,NA
L43084_,302,1,2,9.459938076250757e-4,0,JC,1,1,NA,NA,NA,1,NA,NA
L43199_,311,7,8,0.0010058215733487763,0.75,JC,1,1,NA,NA,NA,1,NA,NA
L43301_,348,16,8,0.0028253327477039546,0.7777777777777778,F81,1,1,NA,NA,NA,1,NA,NA
L43331_,470,3,4,2.3425318199949235e-4,0.5,JC,1,1,NA,NA,NA,1,NA,NA
L4335_,303,2,3,3.057155137813935e-4,0,JC,1,1,NA,NA,NA,1,NA,NA
L434_,308,1,2,4.567564693172722e-4,0,JC,1,1,NA,NA,NA,1,NA,NA
L4341_,301,2,3,5.835332421920902e-4,1,F81,1,1,NA,NA,NA,1,NA,NA
L43438_,303,1,2,1.8274614510954806e-4,0,JC,1,1,NA,NA,NA,1,NA,NA
L43441_,303,3,4,3.677695007500562e-4,Inf,F81,1,1,NA,NA,NA,1,NA,NA
L43466_,302,3,4,0.0020947821814982807,0,JC,1,1,NA,NA,NA,1,NA,NA
L43469_,301,2,3,5.371027975775919e-4,1,F81,1,1,NA,NA,NA,1,NA,NA
L43486_,302,3,4,0.0010705268088704056,2,F81,1,1,NA,NA,NA,1,NA,NA
L43537_,312,1,2,4.5070671475677855e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L43742_,310,1,2,1.2010008340283571e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L43770_,413,4,5,8.042268474348972e-4,3,JC,1,1,NA,NA,NA,1,NA,NA
L43893_,302,2,3,3.621739577501799e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L4397_,304,2,4,0.0018297560892580552,Inf,K80,1,1,NA,NA,NA,1,22026.465794806718,NA
L43985_,302,2,3,0.0019131239503239,0,JC,1,1,NA,NA,NA,1,NA,NA
L4401_,306,2,3,4.1757771115569285e-4,1,F81,1,1,NA,NA,NA,1,NA,NA
L4411_,346,2,3,4.691409507923269e-4,Inf,F81,1,1,NA,NA,NA,1,NA,NA
L44111_,301,1,2,1.840021323611601e-4,Inf,F81,1,1,NA,NA,NA,1,NA,NA
L44145_,317,6,5,0.001776181562811572,1,JC,1,1,NA,NA,NA,1,NA,NA
L44254_,301,2,3,6.448672863124769e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L44343_,302,2,3,9.277137340477795e-4,Inf,F81,1,1,NA,NA,NA,1,NA,NA
L44354_,301,1,2,4.1187290778845387e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L44428_,302,2,3,8.300295908691032e-4,1,F81,1,1,NA,NA,NA,1,NA,NA
L44595_,304,2,3,0.0017503248171662326,1,JC,1,1,NA,NA,NA,1,NA,NA
L44622_,274,1,2,1.314964416819369e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L4467_,306,3,3,3.048711764308095e-4,2,JC,1,1,NA,NA,NA,1,NA,NA
L44708_,306,3,4,7.441667158097516e-4,0.5,JC,1,1,NA,NA,NA,1,NA,NA
L44762_,301,1,2,4.677437383386499e-4,0,JC,1,1,NA,NA,NA,1,NA,NA
L44778_,301,4,4,0.001716206804639605,0.3333333333333333,F81,1,1,NA,NA,NA,1,NA,NA
L4479_,301,1,2,1.840021323611601e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L45046_,417,1,2,3.725463275087962e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L45053_,336,6,7,0.002027763422483972,2,JC,1,1,NA,NA,NA,1,NA,NA
L45106_,318,3,4,0.0013003260292668132,Inf,K80,1,1,NA,NA,NA,1,22026.465794806718,NA
L45128_,301,1,2,0.0017288175426830492,0,F81,1,1,NA,NA,NA,1,NA,NA
L45149_,301,1,2,9.910893671415757e-4,Inf,F81,1,1,NA,NA,NA,1,NA,NA
L45187_,303,1,2,1.8274614510954806e-4,0,F81,1,1,NA,NA,NA,1,NA,NA
L45192_,300,1,2,0.001719248799286762,0,F81,1,1,NA,NA,NA,1,NA,NA
L45221_,359,1,2,3.900098219385304e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L45226_,333,1,2,0.00016577281893838261,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L45230_,301,5,6,0.0018640963689672664,4,F81,1,1,NA,NA,NA,1,NA,NA
L45254_,353,3,3,0.001734681719703251,2,JC,1,1,NA,NA,NA,1,NA,NA
L45327_,359,1,2,4.223575356436771e-4,0,JC,1,1,NA,NA,NA,1,NA,NA
L4534_,413,2,4,0.0020198800903151303,Inf,K80,1,1,NA,NA,NA,1,22026.465794806718,NA
L45344_,304,4,3,9.554447300187798e-4,1,JC,1,1,NA,NA,NA,1,NA,NA
L45482_,304,2,3,0.0010621095811135129,1,F81,1,1,NA,NA,NA,1,NA,NA
L45511_,301,4,6,0.0015419493334938334,0.3333333333333333,F81,1,1,NA,NA,NA,1,NA,NA
L45677_,304,2,3,4.765876325509353e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L45739_,302,4,5,9.494213214208187e-4,3,JC,1,1,NA,NA,NA,1,NA,NA
L45743_,303,4,5,0.002811785703102984,1,JC,1,1,NA,NA,NA,1,NA,NA
L45787_,397,1,2,0.0011314338175870073,0,JC,1,1,NA,NA,NA,1,NA,NA
L45799_,302,2,2,2.46780993293498e-4,Inf,F81,1,1,NA,NA,NA,1,NA,NA
L45878_,304,4,4,0.0020379794953844757,0.3333333333333333,F81,1,1,NA,NA,NA,1,NA,NA
L45936_,300,2,4,0.0014408558856518362,1,JC,1,1,NA,NA,NA,1,NA,NA
L45998_,305,2,3,6.954948332650089e-4,0,JC,1,1,NA,NA,NA,1,NA,NA
L460_,305,2,3,4.749720812541525e-4,1,JC,1,1,NA,NA,NA,1,NA,NA
L46004_,300,5,6,0.004082712605332029,1.5,F81,1,1,NA,NA,NA,1,NA,NA
L46066_,301,3,4,0.0011905683143742351,0.5,JC,1,1,NA,NA,NA,1,NA,NA
L46173_,301,3,4,0.00244419031896569,0.5,F81,1,1,NA,NA,NA,1,NA,NA
L46246_,302,1,2,0.0012476150216504621,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L46248_,408,2,3,1.810554021148277e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L46290_,303,2,3,4.218532508603586e-4,1,JC,1,1,NA,NA,NA,1,NA,NA
L46310_,300,1,2,1.8463662247275025e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L46424_,460,1,2,8.006672226855713e-5,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L46430_,301,1,2,1.840021323611601e-4,Inf,F81,1,1,NA,NA,NA,1,NA,NA
L46583_,358,2,2,6.911890176679801e-4,1,JC,1,1,NA,NA,NA,1,NA,NA
L46628_,307,1,2,5.105264488083504e-4,0,JC,1,1,NA,NA,NA,1,NA,NA
L46677_,301,6,7,0.0017041692819617722,2,JC,1,1,NA,NA,NA,1,NA,NA
L46703_,326,2,3,4.8827609505811806e-4,1,JC,1,1,NA,NA,NA,1,NA,NA
L46729_,301,1,2,4.132882786055963e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L46761_,302,6,7,0.0014995372856375748,0.5,JC,1,1,NA,NA,NA,1,NA,NA
L46771_,305,1,2,0.0013570630892975784,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L46779_,302,2,3,4.187279353799399e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L46817_,305,4,5,9.923523840488543e-4,1,F81,1,1,NA,NA,NA,1,NA,NA
L46835_,302,1,2,1.23390496646749e-4,0,JC,1,1,NA,NA,NA,1,NA,NA
L46838_,304,2,3,0.0011829585879389287,1,JC,1,1,NA,NA,NA,1,NA,NA
L46841_,305,1,2,1.2213567803678207e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L46885_,389,1,2,2.3106326512199038e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L46888_,328,4,5,0.0010753195797336356,3,JC,1,1,NA,NA,NA,1,NA,NA
L46896_,304,2,3,2.451022110261953e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L4691_,303,1,2,0.0014161461081513508,0,JC,1,1,NA,NA,NA,1,NA,NA
L46912_,309,1,2,1.2050175592257762e-4,0,JC,1,1,NA,NA,NA,1,NA,NA
L46987_,332,10,9,0.0038360124119996477,4,HKY,1,1,NA,NA,NA,1,7.322186660807081,NA
L47_,374,2,3,0.0012579163955310745,1,F81,1,1,NA,NA,NA,1,NA,NA
L47068_,316,2,3,2.9054713350449993e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L47122_,303,1,2,2.4138431628177064e-4,Inf,F81,1,1,NA,NA,NA,1,NA,NA
L47137_,303,4,6,0.002026148069921749,Inf,K80,1,1,NA,NA,NA,1,22026.465794806718,NA
L47146_,390,1,2,9.481585531802817e-5,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L47148_,303,3,4,0.001966940596116787,0.5,F81,1,1,NA,NA,NA,1,NA,NA
L47166_,355,2,3,2.9790083285366915e-4,0,JC,1,1,NA,NA,NA,1,NA,NA
L47191_,300,2,3,3.646717091829398e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L47207_,300,2,3,3.6812286100486037e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L47317_,334,3,4,0.0019893120810552003,2,JC,1,1,NA,NA,NA,1,NA,NA
L47337_,374,1,2,5.389106306537499e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L47390_,401,2,3,4.7311378407837736e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L47421_,303,6,6,9.911558836003837e-4,5,K80,1,1,NA,NA,NA,1,10.042093518312395,NA
L47460_,300,6,7,0.004424951827672485,1,F81+G,0.10596026490045049,1.1472599207832364e-6,0.001590488376377649,0.11012812285816773,3.8882802415055338,1,NA,NA
L47476_,312,2,3,0.00155593237189932,0,JC,1,1,NA,NA,NA,1,NA,NA
L47516_,326,5,5,0.0012953832835379694,1.5,F81,1,1,NA,NA,NA,1,NA,NA
L47560_,301,1,2,1.840021323611601e-4,Inf,F81,1,1,NA,NA,NA,1,NA,NA
L47574_,301,3,4,0.0015648779481182774,Inf,HKY,1,1,NA,NA,NA,1,22026.465794806718,NA
L47592_,314,2,3,2.359422325622229e-4,1,JC,1,1,NA,NA,NA,1,NA,NA
L47605_,304,2,3,3.046756650950622e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L47625_,302,2,3,8.300295908691032e-4,1,JC,1,1,NA,NA,NA,1,NA,NA
L4764_,303,2,3,4.218532508603586e-4,1,F81,1,1,NA,NA,NA,1,NA,NA
L47658_,302,3,4,4.855644543969289e-4,2,F81,1,1,NA,NA,NA,1,NA,NA
L47677_,305,3,4,0.0012161035096814915,Inf,K80,1,1,NA,NA,NA,1,22026.465794806718,NA
L47714_,301,3,5,0.001184262945352513,Inf,HKY,1,1,NA,NA,NA,1,22026.465794806718,NA
L47773_,300,1,2,9.525179028500762e-4,Inf,F81,1,1,NA,NA,NA,1,NA,NA
L47831_,301,2,3,0.0023071918465846397,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L47855_,300,2,3,1.8693739035403065e-4,1,F81,1,1,NA,NA,NA,1,NA,NA
L47884_,304,6,4,0.0014348691937158516,5,K80,1,1,NA,NA,NA,1,10.091980589638068,NA
L47918_,305,3,4,0.003096931058367849,2,F81,1,1,NA,NA,NA,1,NA,NA
L47989_,304,3,4,0.0010178550152337832,Inf,K80,1,1,NA,NA,NA,1,22026.465794806718,NA
L48005_,301,2,3,0.0011177699629416266,Inf,F81,1,1,NA,NA,NA,1,NA,NA
L4801_,394,4,5,9.530511537392271e-4,3,JC,1,1,NA,NA,NA,1,NA,NA
L48043_,300,7,6,0.003125593166719393,6,K80,1,1,NA,NA,NA,1,12.073664093509976,NA
L48098_,305,4,4,0.0029476541185451148,Inf,HKY,1,1,NA,NA,NA,1,22026.465794806718,NA
L48099_,300,2,3,8.495585401627793e-4,1,JC,1,1,NA,NA,NA,1,NA,NA
L48114_,308,4,5,0.0021332094418727017,3,JC,1,1,NA,NA,NA,1,NA,NA
L48129_,425,2,3,0.0010940844277862074,1,F81,1,1,NA,NA,NA,1,NA,NA
L4817_,367,1,2,1.499849314204414e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L48186_,300,1,2,2.4388139541572002e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L4821_,302,2,3,0.001309881522273127,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L48235_,374,1,2,9.898358522211733e-5,Inf,F81,1,1,NA,NA,NA,1,NA,NA
L48251_,303,1,2,8.562311596409977e-4,0,JC,1,1,NA,NA,NA,1,NA,NA
L4831_,303,4,4,0.0031607682169726196,3,F81,1,1,NA,NA,NA,1,NA,NA
L48310_,302,1,2,5.192683400550687e-4,Inf,F81,1,1,NA,NA,NA,1,NA,NA
L48320_,403,4,6,0.0016408924315640472,0.3333333333333333,JC,1,1,NA,NA,NA,1,NA,NA
L48336_,303,2,3,3.6093786915717595e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L48364_,324,2,3,0.0015676644117011088,1,JC,1,1,NA,NA,NA,1,NA,NA
L485_,302,1,2,5.712522992905047e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L48513_,305,2,3,2.4314047016581612e-4,1,JC,1,1,NA,NA,NA,1,NA,NA
L48538_,300,1,2,2.4388139541572002e-4,0,JC,1,1,NA,NA,NA,1,NA,NA
L48552_,303,2,3,0.001023036831033825,1,JC,1,1,NA,NA,NA,1,NA,NA
L48570_,362,2,3,9.368602623398287e-4,1,JC,1,1,NA,NA,NA,1,NA,NA
L48582_,301,2,3,0.0016841067441653841,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L48603_,312,1,2,1.1930471861208844e-4,0,JC,1,1,NA,NA,NA,1,NA,NA
L48631_,353,1,2,0.0010037519118215616,0,F81,1,1,NA,NA,NA,1,NA,NA
L48644_,301,1,2,3.576863881413205e-4,0,JC,1,1,NA,NA,NA,1,NA,NA
L4867_,304,2,3,0.0010428191293197846,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L48818_,302,7,5,0.001781735921487084,0.4,F81,1,1,NA,NA,NA,1,NA,NA
L48845_,306,10,9,0.0065752992358496945,1,JC+G,0.10596026490045049,1.1472599207832364e-6,0.001590488376377649,0.11012812285816773,3.8882802415055338,1,NA,NA
L48876_,304,1,2,2.4056328119237687e-4,Inf,F81,1,1,NA,NA,NA,1,NA,NA
L48929_,284,3,3,4.410952789296244e-4,2,F81,1,1,NA,NA,NA,1,NA,NA
L4894_,303,3,4,4.229918561258387e-4,0,JC,1,1,NA,NA,NA,1,NA,NA
L49037_,304,4,5,4.868002246770268e-4,1,JC,1,1,NA,NA,NA,1,NA,NA
L49049_,238,5,6,9.720985975708047e-4,4,JC,1,1,NA,NA,NA,1,NA,NA
L49058_,301,8,5,0.0012903077879905648,3,K80,1,1,NA,NA,NA,1,6.050321634717999,NA
L49082_,364,2,3,0.0015026646499201313,1,JC,1,1,NA,NA,NA,1,NA,NA
L49097_,410,4,6,0.00211536147452894,Inf,K80,1,1,NA,NA,NA,1,22026.465794806718,NA
L49138_,328,2,3,9.426094072104112e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L49178_,322,4,5,5.688501101345138e-4,3,JC,1,1,NA,NA,NA,1,NA,NA
L49267_,302,1,2,1.23390496646749e-4,0,JC,1,1,NA,NA,NA,1,NA,NA
L493_,305,1,2,1.2213567803678207e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L49365_,304,8,9,0.0015146850563388953,0.3333333333333333,JC,1,1,NA,NA,NA,1,NA,NA
L49428_,304,3,4,4.856654922185721e-4,Inf,K80,1,1,NA,NA,NA,1,22026.465794806718,NA
L49441_,302,3,4,8.780147840095055e-4,Inf,K80,1,1,NA,NA,NA,1,22026.465794806718,NA
L49473_,412,2,3,1.7842397686297453e-4,1,JC,1,1,NA,NA,NA,1,NA,NA
L49536_,304,7,9,0.0041826238418636846,6,K80,1,1,NA,NA,NA,1,14.041632391663153,NA
L4954_,307,2,3,0.0017126869938995986,1,JC,1,1,NA,NA,NA,1,NA,NA
L49572_,274,1,2,3.798786093033732e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L49827_,312,1,2,6.495479124435926e-4,Inf,F81,1,1,NA,NA,NA,1,NA,NA
L49903_,300,2,3,4.216157142446292e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L50127_,361,1,2,3.426407096131867e-4,Inf,F81,1,1,NA,NA,NA,1,NA,NA
L50234_,301,2,3,2.4648260721276896e-4,1,JC,1,1,NA,NA,NA,1,NA,NA
L5027_,302,3,4,0.0016274978006786476,2,JC,1,1,NA,NA,NA,1,NA,NA
L50273_,375,2,3,3.8662355615981357e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L50285_,302,1,2,2.9990745712751496e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L50300_,301,6,7,0.0016674834985626625,1,JC,1,1,NA,NA,NA,1,NA,NA
L50316_,305,1,2,4.076843697431475e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L50327_,300,2,3,2.473325472376406e-4,Inf,F81,1,1,NA,NA,NA,1,NA,NA
L50419_,301,2,3,8.328819262329146e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L50432_,301,2,3,0.0015895262088395541,Inf,F81,1,1,NA,NA,NA,1,NA,NA
L50495_,339,1,2,2.661792628608947e-4,0,F81,1,1,NA,NA,NA,1,NA,NA
L50533_,304,1,2,2.9786727034433454e-4,Inf,F81,1,1,NA,NA,NA,1,NA,NA
L5055_,305,3,4,9.895251692794843e-4,0,JC,1,1,NA,NA,NA,1,NA,NA
L50562_,306,2,3,0.0014139034781236617,Inf,JC,1,1,NA,NA,NA,1,NA,NA
L5063_,307,3,4,0.0026458636967394266,2,F81,1,1,NA,NA,NA,1,NA,NA
L5064_,302,1,2,1.8337198807225196e-4,Inf,JC,1,1,NA,NA,NA,1,NA,NA
